,thetas,A_UR: quality demands,A_User's programming ability,A_UR: need for model transparency,A_UR: Availability of a well documented library,A_UR: Computer operating system,A_Hardware: Number of workers/kernels for parallel computing,A_Production application area,A_Number of maximum function evaluations/ trials budget,A_Running time per trial [s],A_Total Computing Time [s],A_Machine Learning Algorithm,A_Obtainability of good approximate,A_Supports parallel evaluations,A_Dimensionality of HPs,A_Conditional HP space,A_HP datatypes,A_Availability of a warm-start HP configuration,A_Obtainability of gradients,A_Input Data,A_#Instances training dataset,A_Ratio training to test dataset,A_Noise in dataset,A_Training Technique,A_ML task,A_Detailed ML task,D_Default Values,D_Random Search,D_Grid Search,D_CMA-ES,D_PBT,D_HOAG,D_SMAC,D_TPE,D_GPBO,D_MTBO,D_BOHAMIANN,D_DNGO,D_SHA,D_HB,D_ASHA,D_FABOLAS,D_BOHB,D_HB-LCNet,del_UR: quality demands,del_User's programming ability,del_UR: need for model transparency,del_UR: Availability of a well documented library,del_UR: Computer operating system,del_Hardware: Number of workers/kernels for parallel computing,del_Production application area,del_Number of maximum function evaluations/ trials budget,del_Running time per trial [s],del_Total Computing Time [s],del_Machine Learning Algorithm,del_Obtainability of good approximate,del_Supports parallel evaluations,del_Dimensionality of HPs,del_Conditional HP space,del_HP datatypes,del_Availability of a warm-start HP configuration,del_Obtainability of gradients,del_Input Data,del_#Instances training dataset,del_Ratio training to test dataset,del_Noise in dataset,del_Training Technique,del_ML task,del_Detailed ML task,Antecedent_Importance
11,1,high,high,,,,,Predictive Quality,>100,,1.0:86400,,no,no,,,"[discrete, ordinal, nominal]",,no,,,,,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.4240196078431381,0.9422657952069734,,,,,0.32616892911010625,1.6960784313725523,,0.5653594771241841,,0.5300245098039226,1.4133986928104603,,,2.1200980392156903,,1.6960784313725523,,,,,,,,Machine Learning Algorithm_AI:_1
12,1,high,high,,,,,Predictive Quality,<100,,1.0:86400,,no,no,,,,,no,,,,,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.4240196078431381,0.9422657952069734,,,,,0.32616892911010625,1.4133986928104603,,0.5653594771241841,,0.5300245098039226,1.4133986928104603,,,,,1.6960784313725523,,,,,,,,Obtainability of good approximate_AI:_1
13,1,high,high,,,,,Predictive Quality,,,1.0:86400,,no,yes,>10,,"[discrete, ordinal, nominal]",,no,,,,,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.4240196078431381,0.9422657952069734,,,,,0.32616892911010625,,,0.5653594771241841,,0.5300245098039226,0.27356103731815357,0.3392156862745105,,2.1200980392156903,,1.6960784313725523,,,,,,,,Supports parallel evaluations_AI:_1
14,1,high,high,,,,,Predictive Quality,,,1.0:86400,,no,yes,1.0:10,,[continuous],,no,,,,,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.4240196078431381,0.9422657952069734,,,,,0.32616892911010625,,,0.5653594771241841,,0.5300245098039226,0.27356103731815357,1.6960784313725523,,0.2650122549019613,,1.6960784313725523,,,,,,,,Dimensionality of HPs_AI:_1
15,1,,,,,,8,Predictive Quality,<150,,1.0:100,Random Forest,yes,yes,4.0:10,no,[continuous],,,Tabular Data,1000.0:100000,1.0:4,,Offline,Binary Classification,Part Failure,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,0.8480392156862762,0.32616892911010625,1.0600490196078451,,1.4133986928104603,0.4988465974625154,0.4038281979458458,0.27356103731815357,0.12114845938375372,0.09319112260288749,0.2650122549019613,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.32616892911010625,0.5300245098039226,Conditional HP space_AI:_1
16,1,,,,,,8,Predictive Quality,<150,,100.0:4000,Random Forest,yes,yes,4.0:10,no,[continuous],,,Tabular Data,1000.0:100000,1.0:4,,Offline,Binary Classification,Part Failure,0.00000,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,,,,,,0.8480392156862762,0.32616892911010625,1.0600490196078451,,4.240196078431381,0.4988465974625154,0.4038281979458458,0.27356103731815357,0.12114845938375372,0.09319112260288749,0.2650122549019613,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.32616892911010625,0.5300245098039226,HP datatypes_AI:_1
17,1,,,,,,1,Predictive Quality,<150,,1.0:100,Random Forest,yes,yes,4.0:10,no,[continuous],,,Tabular Data,1000.0:100000,1.0:4,,Offline,Binary Classification,Part Failure,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,0.12471164936562885,0.32616892911010625,1.0600490196078451,,1.4133986928104603,0.4988465974625154,0.4038281979458458,0.27356103731815357,0.12114845938375372,0.09319112260288749,0.2650122549019613,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.32616892911010625,0.5300245098039226,Availability of a warm-start HP configuration_AI:_1
18,1,,,,,,1,Predictive Quality,<150,,100.0:4000,Random Forest,yes,yes,4.0:10,no,[continuous],,,Tabular Data,1000.0:100000,1.0:4,,Offline,Binary Classification,Part Failure,0.00000,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,,,,,,0.12471164936562885,0.32616892911010625,1.0600490196078451,,4.240196078431381,0.4988465974625154,0.4038281979458458,0.27356103731815357,0.12114845938375372,0.09319112260288749,0.2650122549019613,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.32616892911010625,0.5300245098039226,Obtainability of gradients_AI:_1
19,1,,,,,,8,Predictive Quality,<150,,1.0:100,Decision Tree,yes,yes,1.0:3,no,[continuous],,,Tabular Data,1000.0:100000,1.0:4,,Offline,Binary Classification,Part Failure,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,0.8480392156862762,0.32616892911010625,1.0600490196078451,,1.4133986928104603,4.240196078431381,0.4038281979458458,0.27356103731815357,0.3392156862745105,0.09319112260288749,0.2650122549019613,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.32616892911010625,0.5300245098039226,Input Data_AI:_1
20,1,,,,,,1,Predictive Quality,<150,,1.0:100,Decision Tree,yes,yes,1.0:3,no,[continuous],,,Tabular Data,1000.0:100000,1.0:4,,Offline,Binary Classification,Part Failure,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,0.12471164936562885,0.32616892911010625,1.0600490196078451,,1.4133986928104603,4.240196078431381,0.4038281979458458,0.27356103731815357,0.3392156862745105,0.09319112260288749,0.2650122549019613,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.32616892911010625,0.5300245098039226,#Instances training dataset_AI:_1
21,1,,,,,,8,Predictive Quality,<150,,1.0:500,Support Vector Machine,no,yes,4.0:10,yes,"[continuous, nominal]",,,Tabular Data,1000.0:100000,1.0:4,,Offline,Binary Classification,Part Failure,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.00000,0.50000,0.00000,,,,,,0.8480392156862762,0.32616892911010625,1.0600490196078451,,8.480392156862761,0.4240196078431381,0.5300245098039226,0.27356103731815357,0.12114845938375372,0.3392156862745105,0.9422657952069734,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.32616892911010625,0.5300245098039226,Ratio training to test dataset_AI:_1
22,1,,,,,,8,Predictive Quality,<150,,>500,Support Vector Machine,no,yes,4.0:10,yes,"[continuous, nominal]",,,Tabular Data,1000.0:100000,1.0:4,,Offline,Binary Classification,Part Failure,0.00000,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,0.05882,,,,,,0.8480392156862762,0.32616892911010625,1.0600490196078451,,8.480392156862761,0.4240196078431381,0.5300245098039226,0.27356103731815357,0.12114845938375372,0.3392156862745105,0.9422657952069734,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.32616892911010625,0.5300245098039226,Noise in dataset_AI:_1
23,1,,,,,,8,Predictive Quality,<600,,1.0:6000,XGBoost,yes,yes,4.0:10,yes,"[continuous, discrete, nominal]",,,Tabular Data,<1000,,,Offline,Binary Classification,Part Failure,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.00000,0.50000,0.00000,,,,,,0.8480392156862762,0.32616892911010625,4.240196078431381,,8.480392156862761,0.9422657952069734,0.4038281979458458,0.27356103731815357,0.12114845938375372,0.3392156862745105,0.368712702472294,,,0.2019140989729229,1.4133986928104603,,,0.07374254049445879,0.32616892911010625,0.5300245098039226,Training Technique_AI:_1
24,1,,,,,,8,Predictive Quality,<600,,1.0:7000,Random Forest,yes,yes,4.0:10,no,[continuous],,,Tabular Data,<1000,,,Offline,Binary Classification,Part Failure,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.00000,0.00000,0.50000,0.00000,,,,,,0.8480392156862762,0.32616892911010625,4.240196078431381,,8.480392156862761,0.4988465974625154,0.4038281979458458,0.27356103731815357,0.12114845938375372,0.09319112260288749,0.2650122549019613,,,0.2019140989729229,1.4133986928104603,,,0.07374254049445879,0.32616892911010625,0.5300245098039226,ML task_AI:_1
25,1,,medium,,,,,Predictive Maintenance,,,,,,,,,,,,,,,,,,,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.7066993464052301,,,,,0.4038281979458458,,,,,,,,,,,,,,,,,,,Detailed ML task_AI:_1
26,1,,"{'medium': 1.0, 'high': 1.0}",,,,,Predictive Maintenance,,<10,,,,,,,,,,,,,,,,,0.00000,0.50000,0.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.9422657952069734,,,,,0.4038281979458458,,8.480392156862761,,,,,,,,,,,,,,,,,
27,1,,"{'medium': 1.0, 'high': 1.0}",,,,,Predictive Maintenance,,>100,,,,,,,,,,,,,,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,,0.9422657952069734,,,,,0.4038281979458458,,8.480392156862761,,,,,,,,,,,,,,,,,
28,1,,"{'medium': 1.0, 'high': 1.0}",,,,,Predictive Maintenance,,10.0:100,,,,,,,,,,,,,,,,,0.00000,0.00000,0.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.9422657952069734,,,,,0.4038281979458458,,1.2114845938375374,,,,,,,,,,,,,,,,,
29,1,,"{'medium': 1.0, 'high': 1.0}",,,,,Predictive Maintenance,>200,10.0:100,,,,,,,,,,,,,,,,,0.00000,0.50000,0.00000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.9422657952069734,,,,,0.4038281979458458,8.480392156862761,1.2114845938375374,,,,,,,,,,,,,,,,,
30,1,,"{'medium': 1.0, 'high': 1.0}",,,,,Predictive Maintenance,<200,10.0:100,,,,,>10,yes,,,,,,,,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.9422657952069734,,,,,0.4038281979458458,1.0600490196078451,1.2114845938375374,,,,,0.3392156862745105,0.3392156862745105,,,,,,,,,,,
31,1,,"{'medium': 1.0, 'high': 1.0}",,,,,Predictive Maintenance,<200,10.0:100,,,,,>10,no,,,,,,,,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.9422657952069734,,,,,0.4038281979458458,1.0600490196078451,1.2114845938375374,,,,,0.3392156862745105,0.09319112260288749,,,,,,,,,,,
32,1,,"{'medium': 1.0, 'high': 1.0}",,,,,Predictive Maintenance,<200,10.0:100,,,,,1.0:10,,[continuous],,,,,,,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.9422657952069734,,,,,0.4038281979458458,1.0600490196078451,1.2114845938375374,,,,,1.6960784313725523,,0.2650122549019613,,,,,,,,,,
33,1,,"{'medium': 1.0, 'high': 1.0}",,,,,Predictive Maintenance,<200,10.0:100,,,,,1.0:10,no,"[continuous, discrete, ordinal, nominal]",,,,,,,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.9422657952069734,,,,,0.4038281979458458,1.0600490196078451,1.2114845938375374,,,,,1.6960784313725523,0.09319112260288749,0.7709447415329783,,,,,,,,,,
34,1,,"{'medium': 1.0, 'high': 1.0}",,,,,Predictive Maintenance,<200,10.0:100,,,,,1.0:10,yes,,,,,,,,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.9422657952069734,,,,,0.4038281979458458,1.0600490196078451,1.2114845938375374,,,,,1.6960784313725523,0.3392156862745105,,,,,,,,,,,
35,1,,,,,,1,Predictive Maintenance,,,1.0:40,Random Forest,,,4.0:10,no,"[discrete, nominal]",,,Tabular Data,1000.0:100000,1.0:4,,Offline,Binary Classification,Part Failure,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,0.12471164936562885,0.4038281979458458,,,8.480392156862761,0.4988465974625154,,,0.12114845938375372,0.09319112260288749,1.6960784313725523,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.32616892911010625,0.5300245098039226,
36,1,,,,,,1,Predictive Maintenance,,,40.0:700,Random Forest,,,4.0:10,no,"[discrete, nominal]",,,Tabular Data,1000.0:100000,1.0:4,,Offline,Binary Classification,Part Failure,0.00000,0.25000,0.00000,0.00000,0.00000,0.00000,0.25000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,0.12471164936562885,0.4038281979458458,,,8.480392156862761,0.4988465974625154,,,0.12114845938375372,0.09319112260288749,1.6960784313725523,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.32616892911010625,0.5300245098039226,
37,1,,,,,,1,Predictive Maintenance,,,700.0:2000,Random Forest,,,4.0:10,no,"[discrete, nominal]",,,Tabular Data,1000.0:100000,1.0:4,,Offline,Binary Classification,Part Failure,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,0.12471164936562885,0.4038281979458458,,,8.480392156862761,0.4988465974625154,,,0.12114845938375372,0.09319112260288749,1.6960784313725523,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.32616892911010625,0.5300245098039226,
38,1,,,,,,1,Predictive Maintenance,,,1.0:1000,Support Vector Machine,,,4.0:10,no,"[continuous, nominal]",,,Tabular Data,1000.0:100000,1.0:4,,Offline,Binary Classification,Part Failure,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,0.12471164936562885,0.4038281979458458,,,2.8267973856209205,0.4240196078431381,,,0.12114845938375372,0.09319112260288749,0.9422657952069734,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.32616892911010625,0.5300245098039226,
39,1,,,,,,1,Predictive Maintenance,,,1000.0:10000,Support Vector Machine,,,4.0:10,no,"[continuous, nominal]",,,Tabular Data,1000.0:100000,1.0:4,,Offline,Binary Classification,Part Failure,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,0.12471164936562885,0.4038281979458458,,,4.240196078431381,0.4240196078431381,,,0.12114845938375372,0.09319112260288749,0.9422657952069734,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.32616892911010625,0.5300245098039226,
40,1,,,,,,1,Predictive Maintenance,,,10000.0:70000,Support Vector Machine,,,4.0:10,no,"[continuous, nominal]",,,Tabular Data,1000.0:100000,1.0:4,,Offline,Binary Classification,Part Failure,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,0.12471164936562885,0.4038281979458458,,,8.480392156862761,0.4240196078431381,,,0.12114845938375372,0.09319112260288749,0.9422657952069734,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.32616892911010625,0.5300245098039226,
41,1,,,,,,1,Predictive Maintenance,,,1.0:50,Multilayer Perceptron,,,4.0:10,no,"[continuous, discrete, nominal]",,,Tabular Data,1000.0:100000,1.0:4,,Offline,Regression,Remaining Useful Lifetime,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,0.12471164936562885,0.4038281979458458,,,8.480392156862761,0.27356103731815357,,,0.12114845938375372,0.09319112260288749,0.368712702472294,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.4711328976034867,2.1200980392156903,
42,1,,,,,,1,Predictive Maintenance,,,50.0:2000,Multilayer Perceptron,,,4.0:10,no,"[continuous, discrete, nominal]",,,Tabular Data,1000.0:100000,1.0:4,,Offline,Regression,Remaining Useful Lifetime,0.00000,0.25000,0.00000,0.00000,0.00000,0.00000,0.25000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,0.12471164936562885,0.4038281979458458,,,8.480392156862761,0.27356103731815357,,,0.12114845938375372,0.09319112260288749,0.368712702472294,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.4711328976034867,2.1200980392156903,
43,1,,,,,,1,Predictive Maintenance,,,1.0:100,Support Vector Machine,,,1.0:3,no,[continuous],,,Tabular Data,1000.0:100000,1.0:4,,Offline,Regression,Remaining Useful Lifetime,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,0.12471164936562885,0.4038281979458458,,,1.4133986928104603,0.4240196078431381,,,0.3392156862745105,0.09319112260288749,0.2650122549019613,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.4711328976034867,2.1200980392156903,
44,1,,,,,,1,Predictive Maintenance,,,100.0:10000,Support Vector Machine,,,1.0:3,no,[continuous],,,Tabular Data,1000.0:100000,1.0:4,,Offline,Regression,Remaining Useful Lifetime,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,0.12471164936562885,0.4038281979458458,,,8.480392156862761,0.4240196078431381,,,0.3392156862745105,0.09319112260288749,0.2650122549019613,,,0.2019140989729229,0.1304675716440425,0.2068388330942137,,0.07374254049445879,0.4711328976034867,2.1200980392156903,
45,1,high,,,,,,,,,,,,,,,,,,,,,,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25000,0.25000,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25000,0.00000,0.4240196078431381,,,,,,,,,,,,,,,,,,,,,,,,,
